eventCode,teams
2019cala,3309,3476,330,368,5802,968,597,1197,980,687,207,1515,4276,4415,4,4501,580,4999,2710,2375,589,5124,5669,3408,4019,4123,4578,1972,848,7230,5510,4141,6955,6515,4964,1452,7871,7765,7764,7455,7447,7185,6938,6904,5107,4763,2496,1759,606,5089,7042,5512,867,6658,6000,5634
2019caln,5818,3512,207,1868,2659,3882,5453,696,5285,599,4,6353,1661,6803,5805,4470,3925,4711,3863,2584,691,6833,3501,2429,1159,7645,6947,6060,7607,7595,7327,6560,5089,2404,3993,7042
2019camb,3128,5817,3256,1671,5823,192,4984,2035,2073,702,6353,2643,3495,852,5104,1280,581,4255,5171,4171,6039,7308,7777,6822,7667,7528,253,7413,7401,6814,6506,299,6884,6410,6059,6665
2019caoc,3309,330,3250,5199,973,294,5012,5802,4201,1836,812,4276,1515,159,5851,4079,3473,5805,6072,3953,1160,4619,5810,3859,2493,3759,7157,5966,7230,4114,4913,5835,4056,3952,7572,7524,7482,7447,7025,6535,6499,5500,4763,4161,3295,2496,841,6220,6692
2019casd,1622,2485,1538,987,3128,4481,1572,3328,812,498,3647,4322,2658,2710,2637,4486,2443,5627,3965,4014,2839,1266,3021,3749,3341,3245,2465,4585,4160,2827,6695,6668,5933,4141,6885,5025,3952,2984,2853,7626,7441,7415,7249,6960,6904,6659,5477,4919,4583,4139,3704,5514,6995,6755,4616
2019casf,254,971,604,3880,649,115,6418,5499,2144,4159,4904,668,5507,4669,6036,5940,4990,5419,5924,100,4765,2551,5700,4186,972,4973,3045,6920,3390,6718,6662,1700,7847,7686,7478,7245,6814,253,7468,7445,7419,6962,840
2019casj,254,604,846,2220,649,1868,5026,192,6418,670,8,4159,2035,668,4669,1967,4990,1351,6036,2135,2473,1458,2854,751,581,4255,3482,199,2813,5171,2367,5831,2489,972,6039,4973,4186,4171,7736,7667,7528,7445,7419,7308,7245,6970,6241,6238,840,766,299,256,6619,841,6059,5849,5773,5737,6665,5027
2019cave,2486,5818,3512,5199,115,4201,3328,3473,580,599,5137,4486,5102,2543,4470,3925,114,4711,1138,3863,3303,5510,5136,5857,7326,6398,5700,4964,6934,5678,5477,7887,7650,7415,7327,6560,4414,7324,7323,6764,6553,5869
2019code,1619,624,1726,2996,1339,4944,4499,4388,2341,3374,4550,159,1410,3158,5763,2395,3200,4293,1584,2972,662,2240,1245,1157,6652,4593,4418,3288,2036,5657,1583,3172,5578,3648,1303,7891,7737,7537,7485,7479,7243,5493,4386,4068,3807,2945,2259,2083,1977,1799,3729,1332,2261
2019flor,180,179,233,1772,744,2383,5472,1902,386,2152,5842,1065,1744,59,1592,1523,3242,3164,1251,86,79,3410,21,1557,3932,3556,3653,5145,801,4972,4118,5276,4622,2797,7231,6322,5816,3627,6527,6184,4065,945,7775,7774,7754,7728,7450,7431,7193,7026,6850,6722,5722,5283,4562,4179,4024,1649,4471,5753,1382,6743,6473,5557
2019flwp,180,179,744,2383,5472,386,2152,1065,1744,59,1592,1523,1251,5410,3242,79,6415,108,3410,3932,4592,3653,4064,2797,6823,3627,6722,2425,7026,4065,6686,6001,5196,4471,5665,7833,7717,7652,7592,7575,7552,7519,7500,7490,7489,7488,7487,7450,7442,7431,7409,7408,7403,7216,7107,6685,5329,5283,1144,7152,4707,5949
2019hiho,4253,359,368,3008,3882,2090,5515,2445,2443,2438,6909,6704,2914,2465,6766,3721,7047,2444,2437,2853,4270,2896,6998,3878,7898,5701,2439,7724,7631,7550,7548,7505,7497,3800,2504,2477,2441
2019iacf,1622,525,3928,930,1625,1732,5576,2526,7021,4536,167,5013,5914,6424,6630,967,3206,6420,6217,3633,4021,648,6317,5119,5837,1985,904,6391,5935,7142,6889,2957,6166,6164,5041,2530,7646,7541,7531,7411,7122,6732,6455,6412,6379,5906,4260,3067,3352,7309,171
2019idbo,1678,1622,2122,2130,1983,5012,3256,5499,2144,3647,2643,2594,1160,4175,4698,1569,5461,3145,3562,1891,6358,1566,7904,6918,7895,7754,7301,6680,3794,5871
2019ilch,16,2451,1736,2338,4096,597,930,5847,3695,2062,48,1675,111,2252,5822,5148,2830,1884,4296,3061,1797,101,4241,3488,2022,6823,3734,5934,2358,1781,4787,6968,5350,4645,7738,7609,7608,7560,7237,6906,4702,4292,3110,3067,2725,2709,2136,6651,4156,2151,2039,1739,5125
2019ilpe,2481,1756,1736,4655,4143,2013,4096,5847,4213,3695,4646,2081,4256,2040,5822,6055,1094,5442,5690,323,6237,4241,2022,5126,1329,4314,1781,2704,2358,1288,7848,7417,4645,4212,6651,2709,81,4156,2039
2019ksla,1986,3284,1730,1710,1987,4522,2220,4400,4786,5013,3184,1108,5801,1764,1825,2457,3160,6907,6424,935,6941,1997,6359,2345,5126,5082,2560,7785,5141,2001,7513,1994,938,6940,1827,3465
2019lake,3937,364,456,2992,6025,3616,4013,2080,2283,1421,4087,3039,281,1369,3966,3753,3991,3606,5997,2183,3337,1912,2221,2078,5872,7331,4107,6068,5168,1818,5953,4336,3468,6489,5863,4978,1927,7899,7874,7836,7834,7661,7648,7562,7474,7412,7316,7288,6923,6103,5971,590,7275,7094,6677,6419,5965,5412,3946,5785
2019mndu,4539,1816,3750,93,3008,3276,2526,2977,3277,167,3381,4230,5690,5638,2264,5653,3755,2503,4009,3294,5913,5464,4207,3275,6022,5299,6217,4728,6628,4845,2574,5348,6047,5542,6160,4741,4674,4511,4217,3740,3134,3102,7893,7864,7797,7068,6045,5999,5991,5290,4238,4166,3291,6318,6146,5253,7235,7041,5586,2531,2506,6453,4480
2019mndu2,3130,525,2052,2826,876,4607,2987,2512,4531,2846,1792,4198,1732,5434,2491,2823,4623,3630,3883,2509,4859,3100,3691,2501,4226,5903,5232,4624,3267,2861,6758,2499,5720,3081,7028,6132,5143,4693,4593,3754,3212,2450,7530,7311,7103,6707,6624,6044,5019,4703,3297,2511,6574,4182,7019,6819,6147,3054,2470,2847
2019mnmi,5172,2052,2502,4607,2987,2846,4198,5434,2181,3277,2500,3184,2823,4536,3630,3244,2509,3026,3038,2501,2508,5464,5913,4207,3299,3007,3871,2518,4664,5232,3023,2498,3202,3058,2879,3745,7028,3407,2532,2513,7850,7180,7068,6709,4549,4229,3454,3298,2529,2515,2480,7038,5541,3102,2232,5996,3751,3055,2825,2530,2470,5637,2855
2019mnmi2,3130,1816,2175,3042,2491,2883,3313,3883,2177,2225,3100,2227,3082,6803,4174,2472,5826,2549,5278,3926,3206,2606,2143,3633,2989,4778,4277,3848,4663,3018,2574,2129,4632,4648,5993,2207,4665,2654,2450,7892,7875,7858,7849,7405,7273,6912,5340,5275,4225,4215,3610,3122,2538,2525,7258,6749,6487,4506,2239,5626
2019mokc,1986,3284,1806,1730,2410,1723,1764,1108,1775,5801,2352,1810,1982,2723,1984,1777,2335,1763,5809,2353,6542,1847,5098,5082,4809,5268,1785,1769,7064,5189,1802,5968,937,6805,5918,2357
2019mokc3,3284,1806,1756,1987,4522,1939,5437,5006,4959,2164,3931,3593,2359,6886,5889,5550,1094,6424,2333,1997,2773,931,6843,5119,3397,5041,7729,1785,7662,5454,31,7141,6805,938,5918,4455
2019mosl,1706,1259,4143,3197,4213,4256,1658,1178,4931,1208,3330,4356,1444,4246,4330,5176,931,706,4500,4329,3397,7117,1985,1329,6744,5836,1288,6660,6391,5147,2978,4232,6817,5060,4187,2010,7773,7747,7746,7496,7472,7452,7435,2707,7255,5583,5326,2408
2019mxcm,3478,4635,2283,4401,4010,3472,4775,3354,3480,5948,3933,5696,5716,3522,4731,5932,4262,7753,7752,6606,4723,7740,7678,5887,6319,7161,5412,7102,4371,3794,5344,3527
2019mxmo,3478,4635,4400,4010,6647,3158,6348,4355,6106,4584,3526,6200,5948,3933,3480,4735,4782,4403,6199,5959,6694,6170,6652,4746,3510,6896,6820,6702,7725,7647,7546,5874,7421,7299,6666,6444,5133,6676,6218,6156,6017,6010,7102,5312
2019mxto,4635,4400,4401,6647,3472,3354,4355,3526,4603,6200,5526,4735,4403,6199,6483,6170,7217,7018,6896,7040,5874,7793,7706,7699,7687,6608,7669,7653,7577,6407,7421,6604,7161,6832,5312,6965,7037,5705,5344,3527
2019ndgf,5172,4539,141,2502,876,2175,2512,3750,2169,3042,2500,4646,3277,2883,2177,3313,4818,4239,3293,8,2549,4181,3026,7048,3082,2227,4009,5658,4656,5998,3036,6175,3839,6709,3292,877,7677,7578,7532,7529,7257,6707,4549,4360,4229,3300,3298,3278,2538,4506,2239,2077,6807,5929
2019nvlv,3309,2485,987,842,1197,1836,1572,696,991,60,5285,5851,4322,4501,1661,5429,1266,3965,3009,1388,585,6957,6824,3491,2647,988,5025,7880,7654,6822,7613,7567,7566,6519,7426,7425,7424,7423,7422,7183,6825,5474,5049,7077,6821
2019nyli,3646,2638,11,6024,358,533,2869,2875,2579,353,2905,1468,271,6941,514,569,28,7239,4567,2347,6911,3173,6985,2027,7748,7673,564,7611,7539,7280,1803,1546,7242,2161,6636,4641,1601,1554
2019nyli2,1796,3015,340,870,1156,2601,329,3624,3171,287,533,810,5016,263,5099,527,3137,4458,871,601,1468,271,5736,2487,3950,5659,6806,6422,7239,5599,6746,496,6969,6423,4006,2872,7732,7522,7400,6989,1751,1537,545,522,352,884,806,564
2019nyny,694,1796,333,3419,4122,2869,1660,395,1880,354,2579,1155,4571,3760,334,5891,1635,6590,4263,5806,5781,2344,1600,3004,7004,5599,2265,6401,5202,2895,4383,640,5421,4528,1230,7668,7522,7458,7272,7268,7050,7036,6195,5298,4773,4640,4299,3204,743,371,335,6873,6636,6435
2019nyro,217,3015,340,870,5254,1511,578,2638,1559,1507,120,533,191,4361,383,1405,1126,1551,5123,3838,3003,4121,1518,5590,3951,271,3117,2340,2228,6490,1591,1450,378,28,2544,1585,7903,7635,7594,7299,6892,4093,3799,3181,6868,3193,3173,3157,7251,6870
2019nysu,1796,303,20,1156,3314,3419,2601,4122,6024,1660,4091,383,250,5016,1880,527,354,1155,4571,6880,871,5865,5123,3950,5806,4012,6806,7004,5202,2265,6593,6459,6401,6969,6648,6911,5943,7318,7759,7730,7718,7539,7504,7016,3017
2019nytr,694,2791,20,639,333,3044,358,250,2875,4508,3996,1860,6880,145,6484,334,6621,6300,1493,5881,5149,5964,3799,7718,1665,7651,7565,7563,5943,7400,7031,6463,7027,7030
2019nyut,2590,125,694,195,2791,639,3646,329,3044,3171,4930,3624,810,287,395,229,5030,527,4458,145,2053,5736,6621,6300,6422,7672,1665,5585,4203
2019ohcl,3641,4028,379,5254,2783,578,1507,1559,4145,5413,3260,120,48,1405,4611,2252,1126,5030,4085,1014,3003,1518,4521,4121,2399,6027,3484,2340,1248,2228,2172,6936,4601,3138,451,378,3591,7055,5973,4119,2641,1590,7885,7881,6964,6181,4780,2632,2603,2010,7043,6916,6870,6355,5667,5418,3266,3193,3157,695
2019ohmv,4028,2383,2202,4145,3324,3504,5413,4027,3010,337,144,3792,3492,5740,156,5811,4611,5492,1708,1317,1014,537,3814,4150,1038,6517,554,279,4521,3777,3484,6084,4991,2172,6936,3138,451,7165,5973,4467,4284,7486,7460,7434,6964,6927,4283,2603,2051,1308,6032,1787,677,6834,5667,4269,3266,3201,695,128
2019okok,1619,2996,2410,4522,4499,2341,4959,4550,3179,3593,932,3931,2359,1410,5889,2765,2352,2576,5550,3160,2333,2395,2723,2373,4293,2354,4523,1561,3247,2165,1750,6026,662,5930,3163,2795,4500,2398,6730,4418,3612,3152,2986,2773,2424,7744,7473,7464,5621,3457,2461,1209,6891,5730,5098,3507,6900,6809,6464,5578,4005,3465,31
2019paca,379,291,5842,3324,3504,3260,4027,337,63,144,5740,5811,3492,48,156,102,4085,1708,4050,4150,2053,4991,2656,4467,3954,4049,2641,6032,3957,2051,117,7165,677,4269,7670,7515,7460,7274,4780,3062,1787,1743,4547,3201
2019qcmo,3990,1511,3360,4930,5553,3986,229,3550,3386,3379,4947,6869,5865,2626,5443,7116,7162,3544,6929,7053,6953,4594,6851,6540,3533,4957,3975,7701,6872,4955,7700,7615,7605,7574,7555,7471,3988,6541,3532,7134,3985,3981
2019qcqc,3360,5528,3986,5618,3550,5910,4458,3996,3386,5439,5179,3117,5952,4952,2626,5659,4950,296,4942,6622,5440,5095,3975,3533,3510,4955,7590,2095,7292,5800,5570,3988,6431,3985,2234
2019scmb,2614,379,4451,5472,1902,3489,3824,4965,342,4020,3140,86,281,263,5410,3490,1553,21,108,1369,6366,1051,4075,1287,5317,4118,2393,1758,2815,1539,283,5327,4582,4267,4073,4243,4074,4748,6961,5777,2187,1398,1293,7489,7409,7107,7085,7072,5130,5063,4847,4823,3976,3651,7152,6167,5949,5022,4504,4187,4083,4005,6626,6222
2019tnkn,2614,3959,1706,4265,3489,3824,343,1319,932,3140,4020,2386,3490,5492,4462,1466,801,6517,3844,3966,3011,5045,4576,2393,1758,2856,2190,283,4630,4329,34,4306,3319,1293,6302,7525,7516,7434,7406,6858,5744,5186,5022,3984,3821,6928,6846,5002,4504,6219
2019tuis,5883,6429,2905,6988,7108,6985,7010,7296,5655,7684,7071,6697,7683,7682,7637,7628,7293,7600,7585,7576,7570,7569,7549,7481,7466,7465,7444,7033,7228,7035,6902,6838,6232,6999,6430
2019tuis2,5883,3646,6038,6874,5665,7086,7070,7851,7841,7840,7831,7830,7828,7792,7761,7758,7742,7549,7544,7536,7469,7458,7439,6380,6228,6014,7298,6838,6431,6388,6064
2019utwv,3478,399,971,4944,3255,3230,4388,3374,2102,3598,6411,3239,3480,3200,2972,3501,3289,2993,4585,3245,1828,6546,5933,5924,3288,5159,3405,3225,2036,7214,6844,4598,6400,1700,6706,3045,3006,7909,7906,7905,7634,7485,7436,5071,4348,4068,3243,5974,1332,5430,7151
2019wila,1986,2481,4655,2826,2338,2194,269,3928,93,1625,1306,7021,2977,2081,4818,111,4239,5976,5914,5442,7048,6630,4296,967,6359,3061,1091,6420,3692,648,6421,4021,6317,5903,4624,4054,4011,2667,5339,3090,7629,7596,7432,5019,5003,4762,3723,6166,6146,6381,2531,171
2019wimi,233,2451,2194,1710,269,1259,2202,2169,4531,930,1792,3197,4786,1306,3381,1732,2062,1675,5148,2040,1714,537,2830,3418,1091,1038,5096,3692,279,706,6421,5837,2704,7103,6574,6223,3596,7900,7619,7498,7432,7417,6670,6643,4804,4247,2077,6807,5586,2506,1739,5125,1716
2019chs,1629,1885,384,346,1731,1262,2363,4541,1086,422,6334,888,1418,836,2377,1599,612,401,5243,2199,1111,2537,540,4472,614,5338,623,5546,339,6802,3793,5945,5587,4638,5830,4242,1610,5804,6882,5957,2890,686,3072,2534,116,2914,449,1413,977,611,5950,619,122,5724,3389,3258,2186,1895,1389,5279,5115,3939,3274,3136,2106,2028,1522,1080,620,7901,7886,7879,7770,7756,7714,7429,6326,6194,6021,4949,4514,4456,4286,4099,3941,3748,3714,3455,3361,2998,2961,2849,2819,2421,1719,1446,1123,539,6863,6504,6312,5841,3650,3373,3359,2900,2068,1727,1137,7330,6893,6584,6543,6239,6213,6189,4505,4466,4464,2912,1915,1908,1793,1598,5954,5549,4821,2988,617
2019fim,2337,27,217,33,2834,2767,3357,4003,5505,3641,910,503,3618,2771,2137,3538,67,2619,4776,3452,226,1718,5050,494,85,5460,141,4237,3707,302,1506,1023,1025,548,66,1918,4381,3098,2604,1711,1322,1189,245,68,4967,4377,2959,862,4956,3667,3546,2054,3770,3539,5712,5114,4384,4362,3603,3620,3175,3656,1684,4680,4130,3767,6077,3542,3536,3535,2832,2474,6090,5709,5509,5216,4405,288,201,74,5980,5535,5436,4395,4391,4327,4004,1596,5915,3668,3604,3602,3322,2586,2405,703,51,5674,5498,5152,5090,3655,3547,2075,1701,1481,7226,5530,4325,2611,314,70,7225,7160,5424,5314,5053,3534,818,244,123,6193,6121,5843,4970,7211,6914,5150,3414,2960,1250,573,107,7250,7054,6618,5603,5567,5234,4392,3688,3572,2145,857,469,1,5675,5501,5467,5086,5046,4961,2851,6548,6098,5907,5523,5462,5205,5155,4779,3875,6112,5926,5230,5069,5048,4988,4855,4819,4376,7187,6753,6637,6344,6117,5860,5561,5517,5193,5167,4983,4482,4216,3570,894,7256,7244,7188,6877,6861,6582,6573,6538,6425,6122,6067,6065,6043,6033,5901,5702,5676,5623,5612,5534,5504,5224,5182,5173,4994,4810,3658,1243,1188,835,815,308,94,7213,7202,7084,6615,6567,6113,6100,6088,6085,6081,6020,5927,5878,5641,5577,5547,5533,5531,5524,5256,5235,5222,5204,5166,5161,5110,5084,4851,4758,4409,3096,2612,1502,453,247,7912,7911,7894,7865,7863,7862,7861,7860,7859,7857,7856,7855,7854,7827,7826,7823,7821,7820,7818,7817,7816,7814,7813,7812,7811,7810,7809,7808,7807,7794,7791,7790,7789,7788,7784,7783,7782,7772,7769,7768,7762,7751,7716,7713,7692,7689,7665,7660,7658,7656,7638,7602,7598,7597,7553,7501,7495,7491,7234,7224,7221,7220,7219,7208,7195,7191,7178,7174,7172,7171,7156,7154,7143,7109,7073,7056,6963,6862,6649,6642,6611,6610,6599,6597,6595,6591,6588,6583,6581,6557,6552,6550,6428,6345,6150,6136,6102,6092,6089,6079,6075,6074,6029,6005,6002,5706,5704,5697,5662,5562,5560,5555,5525,5502,5255,5238,5231,5225,5213,5065,4854,4840,4838,4827,4737,4715,4408,4398,4390,4375,4337,3632,3458,3234,904,858,468,322,313,240,7289,7254,7232,7222,7218,7210,7192,7166,7155,6958,6556,6120,6099,6097,6093,6087,6086,6078,6071,5774,5756,5708,5685,5282,5229,5217,5072,5066,4835,4815,3619,3617,3537,2246,2048,1940,1528,280,7248,7247,7223,7206,7203,7175,7168,7150,7147,7145,7144,7020,6954,6742,6627,6616,6589,6570,6569,6566,6561,6558,6533,6190,6138,6137,6128,6101,6096,6094,6091,6073,6066,6057,6019,6013,5982,5853,5714,5710,5695,5688,5661,5660,5622,5610,5538,5486,5478,5473,5470,5448,5316,5263,5260,5251,5248,5247,5227,5194,5183,5162,5067,5056,4998,4768,4568,4453,4382,4380,3568,3302,2673,2620,2591,2224,1896,1677,1504,1254,1076,830,216,7209,7197,7196,6638,6635,6631,6600,6594,6592,6580,6568,6545,6532,6528,6152,6116,6114,6053,5989,5963,5619,5559,5532,5527,5257,5239,5215,5214,5203,5197,5156,4811,3773,2676
2019fma,2590,1640,1923,225,1218,1676,25,365,272,3637,1712,303,5895,341,1391,56,708,3314,433,834,321,103,75,316,11,5404,2729,2016,222,1403,5407,5401,4575,2607,203,1807,747,3929,1647,1257,5420,102,6860,4342,41,2539,224,3142,2180,1089,293,223,4361,3974,219,4653,6945,6808,5113,193,7110,5181,4750,1989,4454,4035,1626,1279,5457,4652,4637,2577,2554,2191,1672,1370,816,555,7877,7853,7801,7771,7599,7587,7584,7414,6016,5732,4573,4285,3515,2600,2559,2495,2095,2070,1791,1495,1143,486,484,136,87,6943,6897,5684,5666,5624,5438,5310,4954,4373,1228,709,6921,6667,6327,6226,5992,4281,3151,2458,2234,1811,714,423,7045,5490,3340,1168,752,204
2019fnc,2642,3506,2655,5190,2682,1533,2059,4561,3737,3196,6502,900,3459,4290,4795,587,5854,5511,4534,5544,6888,4935,5160,3229,5518,2640,6500,1225,435,4828,6908,4829,6932,6729,6004,7890,7815,7763,7739,7715,7675,7671,7463,7443,7270,7265,6899,6426,6240,6215,3845,3822,3796,3336,6894,6639,6332,6214,5679,3661,7029,6565,6512,5919,5607,4816,4291,3680,5762,5727,3215
2019in,1747,868,1741,234,1024,135,1018,71,3940,4272,829,1501,1720,461,5188,5010,3494,5484,4103,3176,447,7198,292,4485,3487,5403,6451,6956,3147,4982,2867,4580,2197,1646,6721,4926,3936,6012,4008,1529,7695,7657,7617,7502,7477,7457,7454,3180,2909,2171,1555,3559,6498,5944,5402,3947,45,3865
2019isr,1574,1690,5987,3339,3316,2630,1577,5654,3835,2231,2096,3075,1657,7039,5951,5291,5614,4590,6168,6104,2212,5554,5635,5990,3211,1937,4586,3034,2230,7067,5715,2679,4320,7112,7079,3083,5038,4338,7882,7845,7554,6740,6149,4784,4757,4649,4319,1954,1942,1576,1573,6230,5928,5747,4744,4416,3388,3065,7177,6741,6738,6736,5135,1943,5636,4661,1580
2019ne,125,230,1519,195,78,133,5422,2067,467,319,2168,177,176,5687,4564,95,2877,6328,1058,88,6329,1073,4557,6763,558,5813,4905,5962,2648,238,172,7127,6933,1071,3461,1100,175,166,237,4176,3930,3654,155,58,4909,4761,2342,6201,5846,7153,1768,4048,3236,2170,190,4151,4055,3467,5506,4041,1699,3623,1729,236,61,5112,4908,1735,811,126,2370,999,501,348,246,6153,1153,228,1721,1124,1099,571,181,173,5856,5735,3958,2084,509,138,131,6731,5000,4169,3555,3205,2876,1965,839,663,157,69,23,4906,4572,3146,2836,2262,1289,1277,1247,213,178,97,7913,7907,7869,7822,7795,7786,7760,7694,7674,7462,7438,7416,7407,7266,7212,7126,6811,6301,6224,6172,5686,5563,5494,4987,4958,4929,4546,4473,4034,3719,3634,3499,3464,3323,2712,2079,1991,1757,1350,716,121,7314,7164,6367,6337,6324,5902,5142,3597,3466,3182,2523,2064,1740,7133,6895,6723,6691,6690,6620,6346,6161,5752,5746,5633,5491,5459,4925,4796,4097,3609,3566,3451,2713,1922,1831,1761,1517,1027,885,6762,6529,6333,5556,5265,4311,4042,3525,2785,2423,1973,1786,1512,1474,1307,151
2019ont,2056,1241,1325,1305,1114,772,5406,4039,610,4917,4476,4946,865,3683,4618,2706,4525,4976,4678,1360,2013,2708,2200,188,5024,4688,771,6378,6331,6070,1310,2702,2609,1285,5036,4936,4814,6009,4343,5596,4001,2852,2386,5672,5426,5409,907,6878,3161,7267,2935,6867,6854,6336,4914,4903,1075,7200,7013,6978,6856,5039,5032,5031,4939,4920,6875,6544,6514,6397,5428,4992,4932,4704,4152,4069,3739,7902,7806,7800,7757,7745,7735,7723,7722,7721,7712,7711,7710,7690,7664,7659,7623,7614,7603,7564,7558,7520,7509,7480,7476,7475,7456,7176,7136,7052,7022,6992,6977,6975,6866,6632,6342,6330,6323,6162,6110,6052,5885,5821,5719,5699,5408,4940,4938,4907,4902,4252,4015,3571,2994,2198,1246,919,854,773,6881,6859,6481,6202,5912,5834,4951,2634,781,7058,6987,6917,6865,6864,6537,6513,6461,6141,6140,6130,5921,5911,5870,5689,5483,5076,4968,4783,4777,4595,4519,4308,4248,3756,3543,1374,1334,746,6725,6339,6135,5288,4617
2019pch,4188,2974,4910,1311,1648,6705,832,1746,1102,1002,4468,4189,2415,1683,6829,4026,1414,4941,3635,1261,6340,6177,3581,3998,5900,6887,1795,6919,5632,5608,5332,5109,6325,4459,6471,5293,4509,4080,3329,6341,4749,4112,6925,5482,7883,7824,7676,7538,7514,7499,7470,7451,7449,7427,7076,7060,6944,6910,6750,6716,6715,6139,6023,4730,6712,5536,5219,5132,5074,4516,3091,1771,7315,7104,6905,5840,5828,4701,4240,4193,3815,3694,3344,5848,5734,5651,4195
2019pnw,2046,1318,2471,4488,2557,4911,2910,4125,1425,3674,4513,5803,957,1983,1540,3663,2522,2930,2811,4061,4980,1595,2980,3574,2990,2521,3024,3238,568,1778,488,3218,2944,4469,4131,3711,3223,2976,4450,4915,2733,1510,997,7034,3219,2907,6831,2605,948,360,5588,2635,5827,5450,5920,3588,5468,3070,2928,847,6845,6445,5970,2374,753,4512,2147,4918,3826,3786,4089,2903,1359,949,492,6696,6503,6443,6343,5748,4579,4060,4043,2929,2906,1432,1294,955,7819,7803,7776,7696,7627,7493,7461,7448,7204,7118,7032,5975,5937,4692,4683,4461,4309,4173,4051,3812,3712,3684,3268,3237,3192,2927,2550,2412,2148,2097,6465,6442,5295,4726,3636,3220,6350,6129,6076,5977,5683,5085,4662,4205,4180,4127,4104,4057,3693,3673,3049,2915,2898,2411,1899,1571,1258,6959,5198,4682,4681,4110,3876,3681,3393,3131,2926
